Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.224	87890.625				
0.224	45492.238				
0.224	-52406.048				
0.225	-79003.696				
0.225	-5335.315				
0.226	81860.772				
0.226	60961.493				
0.226	-37631.331				
0.227	-82286.966				
0.227	-23124.958				
0.228	71932.036				
0.228	73778.876				
0.228	-20930.849				
0.229	-82144.902				
0.229	-39557.095				
0.23	58720.03				
0.23	83076.214				
0.23	-2793.937				
0.231	-78435.437				
0.231	-53952.973				
0.232	42950.86				
0.232	88443.098				
0.232	15563.965				
0.233	-71379.563				
0.233	-65949.539				
0.234	25461.131				
0.234	89500.69				
0.234	33874.512				
0.235	-61024.633				
0.235	-74804.898				
0.236	7166.369				
0.236	86359.484				
0.236	50859.122				
0.237	-47891.551				
0.237	-80440.127				
0.238	-11191.533				
0.238	78956.341				
0.238	65412.85				
0.239	-32485.436				
0.239	-82634.235				
0.24	-28602.337				
0.24	67906.873				
0.24	77141.071				
0.241	-15121.986				
0.241	-81324.084				
0.242	-44513.571				
0.242	53858.264				
0.242	85238.753				
0.243	3267.486				
0.243	-76525.458				
0.244	-58167.556				
0.244	37457.696				
0.244	89200.776				
0.245	21672.742				
0.245	-68380.422				
0.246	-69106.529				
0.246	19668.053				
0.246	88916.647				
0.247	39572.88				
0.247	-57109.964				
0.248	-76888.512				
0.248	1199.657				
0.248	84433.72				
0.249	55799.813				
0.249	-43124.495				
0.25	-81545.073				
0.25	-16905.686				
0.25	75783.565				
0.251	69548.508				
0.251	-27055.412				
0.252	-82634.235				
0.252	-33953.436				
0.252	63723.86				
0.253	80187.567				
0.253	-9265.768				
0.254	-80124.428				
0.254	-49201.702				
0.254	48728.154				
0.255	87117.162				
0.255	9202.628				
0.256	-74236.64				
0.256	-61955.945				
0.256	31727.758				
0.257	89626.97				
0.257	27655.24				
0.258	-65081.366				
0.258	-71995.176				
0.258	13638.2				
0.259	87906.41				
0.259	45034.474				
0.26	-52800.672				
0.26	-78893.201				
0.26	-4656.561				
0.261	81987.052				
0.261	60598.439				
0.262	-38136.449				
0.262	-82302.751				
0.262	-22651.409				
0.263	72184.596				
0.263	73352.682				
0.264	-21499.108				
0.264	-82144.902				
0.264	-39083.547				
0.265	59177.793				
0.265	82902.579				
0.266	-3330.625				
0.266	-78609.072				
0.266	-53621.489				
0.267	43361.269				
0.267	88316.819				
0.268	15200.911				
0.268	-71600.552				
0.268	-65570.7				
0.269	25966.25				
0.269	89484.905				
0.27	33400.963				
0.27	-61371.902				
0.27	-74583.909				
0.271	7624.133				
0.271	86469.979				
0.272	50290.864				
0.272	-48349.315				
0.272	-80345.417				
0.273	-10623.274				
0.273	79256.255				
0.274	65049.796				
0.274	-32911.63				
0.274	-82602.665				
0.275	-28176.143				
0.275	68285.712				
0.276	76888.512				
0.276	-15706.029				
0.276	-81403.009				
0.277	-44008.452				
0.277	54331.812				
0.278	85080.903				
0.278	2604.517				
0.278	-76746.447				
0.279	-57757.147				
0.279	37899.675				
0.28	89153.421				
0.28	21120.269				
0.28	-68680.336				
0.281	-68901.325				
0.281	20110.032				
0.282	89058.712				
0.282	39051.977				
0.282	-57441.448				
0.283	-76746.447				
0.283	1688.99				
0.284	84638.924				
0.284	55389.404				
0.284	-43582.259				
0.285	-81403.009				
0.285	-16511.062				
0.286	76067.694				
0.286	69232.809				
0.286	-27465.82				
0.287	-82650.02				
0.287	-33448.318				
0.288	64086.914				
0.288	79887.653				
0.288	-9834.026				
0.289	-80250.707				
0.289	-48759.724				
0.29	49185.917				
0.29	86911.958				
0.29	8665.94				
0.291	-74473.414				
0.291	-61782.311				
0.292	32185.522				
0.292	89626.97				
0.292	27102.766				
0.293	-65349.71				
0.293	-71742.617				
0.294	14111.749				
0.294	88080.044				
0.294	44608.281				
0.295	-53211.081				
0.295	-78687.997				
0.296	-4072.518				
0.296	82160.687				
0.296	60188.03				
0.297	-38609.998				
0.297	-82223.826				
0.298	-22146.291				
0.298	72484.51				
0.298	73084.338				
0.299	-21735.882				
0.299	-82286.966				
0.3	-38688.923				
0.3	59493.492				
0.3	82697.375				
0.301	-3962.024				
0.301	-78766.921				
0.302	-53242.651				
0.302	43897.958				
0.302	88222.109				
0.303	14774.717				
0.303	-71884.681				
0.304	-65223.431				
0.304	26487.153				
0.304	89563.83				
0.305	32927.414				
0.305	-61861.236				
0.306	-74347.134				
0.306	8334.456				
0.306	86643.614				
0.307	49833.1				
0.307	-48791.293				
0.308	-80203.352				
0.308	-10133.941				
0.308	79493.029				
0.309	64639.387				
0.309	-33432.533				
0.31	-82650.02				
0.31	-27671.025				
0.31	68727.691				
0.311	76525.458				
0.311	-16163.793				
0.312	-81497.719				
0.312	-43519.119				
0.312	54758.006				
0.313	84986.193				
0.313	2036.259				
0.314	-76983.222				
0.314	-57362.524				
0.314	38436.363				
0.315	89121.851				
0.315	20615.15				
0.316	-68932.895				
0.316	-68522.486				
0.316	20583.58				
0.317	89137.636				
0.317	38483.718				
0.318	-57851.857				
0.318	-76588.598				
0.318	2288.818				
0.319	84828.344				
0.319	54821.146				
0.32	-44087.377				
0.32	-81324.084				
0.32	-15895.449				
0.321	76320.254				
0.321	68806.615				
0.322	-28081.434				
0.322	-82650.02				
0.322	-32880.06				
0.323	64513.108				
0.323	79682.449				
0.324	-10465.425				
0.324	-80408.557				
0.324	-48286.175				
0.325	49738.391				
0.325	86738.323				
0.326	7955.617				
0.326	-74710.188				
0.326	-61324.547				
0.327	32848.49				
0.327	89611.185				
0.328	26376.658				
0.328	-65712.764				
0.328	-71474.273				
0.329	14774.717				
0.329	88174.754				
0.33	44008.452				
0.33	-53747.769				
0.33	-78482.792				
0.331	-3709.464				
0.331	82492.171				
0.332	59746.052				
0.332	-39146.686				
0.332	-82097.547				
0.333	-21499.108				
0.333	72926.488				
0.334	72658.144				
0.334	-22509.345				
0.334	-82286.966				
0.335	-38136.449				
0.335	60045.966				
0.336	82444.816				
0.336	-4482.927				
0.336	-78940.556				
0.337	-52721.747				
0.337	44482.001				
0.338	88080.044				
0.338	14001.254				
0.338	-72216.165				
0.339	-64860.377				
0.339	27086.981				
0.34	89658.54				
0.34	32311.801				
0.34	-62113.795				
0.341	-74078.79				
0.341	8823.789				
0.342	86785.678				
0.342	49312.197				
0.342	-49249.057				
0.343	-80013.933				
0.343	-9518.327				
0.344	79792.943				
0.344	64197.409				
0.344	-33937.652				
0.345	-82634.235				
0.345	-27071.196				
0.346	69090.745				
0.346	76241.329				
0.346	-16732.051				
0.347	-81560.858				
0.347	-43124.495				
0.348	55184.2				
0.348	84717.849				
0.348	1578.495				
0.349	-77109.501				
0.349	-56952.115				
0.35	38957.267				
0.35	89011.357				
0.35	19999.537				
0.351	-69280.164				
0.351	-68175.217				
0.352	21451.753				
0.352	89169.206				
0.352	38010.17				
0.353	-58246.481				
0.353	-76430.748				
0.354	2841.292				
0.354	84986.193				
0.354	54347.597				
0.355	-44560.926				
0.355	-81260.944				
0.356	-15295.621				
0.356	76762.232				
0.356	68411.992				
0.357	-28665.477				
0.357	-82602.665				
0.358	-32501.221				
0.358	64939.302				
0.358	79398.32				
0.359	-10938.973				
0.359	-80550.621				
0.36	-47796.841				
0.36	50180.369				
0.36	86533.119				
0.361	7434.713				
0.361	-74883.823				
0.362	-60929.923				
0.362	33337.823				
0.362	89579.615				
0.363	25855.755				
0.363	-66028.463				
0.364	-71190.143				
0.364	15406.115				
0.364	88332.604				
0.365	43440.194				
0.365	-54126.608				
0.366	-78230.233				
0.366	-3109.636				
0.366	82744.73				
0.367	59130.438				
0.367	-39730.73				
0.368	-82065.977				
0.368	-20883.494				
0.368	73321.112				
0.369	72295.09				
0.369	-23235.453				
0.37	-82318.536				
0.37	-37568.191				
0.37	60519.514				
0.371	82034.407				
0.371	-5114.325				
0.372	-79051.051				
0.372	-52358.693				
0.372	44987.119				
0.373	87969.55				
0.373	13322.501				
0.374	-72421.37				
0.374	-64481.538				
0.374	27734.165				
0.375	89642.755				
0.375	31633.048				
0.376	-62524.204				
0.376	-73889.371				
0.376	9455.188				
0.377	86943.528				
0.377	48712.369				
0.378	-49769.961				
0.378	-79919.223				
0.378	-8808.004				
0.379	80140.212				
0.379	63581.796				
0.38	-34695.329				
0.38	-82571.095				
0.38	-26471.368				
0.381	69611.648				
0.381	75862.49				
0.382	-17458.159				
0.382	-81623.998				
0.382	-42477.312				
0.383	55878.738				
0.383	84370.58				
0.384	741.893				
0.384	-77330.491				
0.384	-56525.921				
0.385	39651.805				
0.385	89011.357				
0.386	19210.289				
0.386	-69674.788				
0.386	-67796.378				
0.387	21925.301				
0.387	89263.916				
0.388	37252.492				
0.388	-58735.815				
0.388	-76130.834				
0.389	3520.045				
0.389	85175.613				
0.39	53889.834				
0.39	-45018.689				
0.39	-81118.88				
0.391	-14616.868				
0.391	77125.286				
0.392	67985.798				
0.392	-29170.595				
0.392	-82634.235				
0.393	-31854.038				
0.393	65444.42				
0.394	79082.621				
0.394	-11586.156				
0.394	-80645.331				
0.395	-47291.723				
0.395	50811.768				
0.396	86327.915				
0.396	6724.39				
0.396	-75231.092				
0.397	-60519.514				
0.397	34063.931				
0.398	89484.905				
0.398	25255.927				
0.398	-66438.872				
0.399	-70874.444				
0.399	16100.653				
0.4	88411.528				
0.4	42745.656				
0.4	-54489.662				
0.401	-78135.523				
0.401	-2478.238				
0.402	83044.644				
0.402	58672.675				
0.402	-40156.923				
0.403	-82034.407				
0.403	-20362.591				
0.404	73652.596				
0.404	71932.036				
0.404	-23645.861				
0.405	-82413.246				
0.405	-37047.288				
0.406	60977.278				
0.406	81860.772				
0.406	-5745.723				
0.407	-79335.18				
0.407	-51806.22				
0.408	45634.303				
0.408	87795.915				
0.408	12627.963				
0.409	-72689.714				
0.409	-64228.979				
0.41	28318.208				
0.41	89658.54				
0.41	30985.865				
0.411	-62918.827				
0.411	-73526.317				
0.412	10102.371				
0.412	87117.162				
0.412	48144.11				
0.413	-50338.219				
0.413	-79761.374				
0.414	-8302.886				
0.414	80392.772				
