Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.181	73684.166				
0.181	62161.15				
0.182	76351.823				
0.182	-18578.891				
0.182	-81324.084				
0.183	-63629.15				
0.183	-73621.026				
0.184	-62729.408				
0.184	-70906.014				
0.184	-58451.685				
0.185	-74520.769				
0.185	6692.821				
0.186	85096.688				
0.186	66691.432				
0.186	77330.491				
0.187	65902.184				
0.187	74362.919				
0.188	61624.461				
0.188	78135.523				
0.188	-426.194				
0.189	-81829.203				
0.189	-63597.58				
0.19	-73905.156				
0.19	-62918.827				
0.19	-70921.799				
0.191	-58877.879				
0.191	-74189.285				
0.192	-11491.447				
0.192	83328.773				
0.192	67717.454				
0.193	76841.157				
0.193	66644.077				
0.194	74078.79				
0.194	62318.999				
0.194	77377.846				
0.195	17852.783				
0.195	-79540.384				
0.196	-64860.377				
0.196	-73147.478				
0.196	-64055.344				
0.197	-70006.272				
0.197	-60409.02				
0.198	-71995.176				
0.198	-28949.606				
0.198	78403.868				
0.199	69974.702				
0.199	75499.436				
0.2	68222.572				
0.2	72847.564				
0.2	64197.409				
0.201	74789.113				
0.201	35011.028				
0.202	-74015.65				
0.202	-67354.4				
0.202	-71553.197				
0.203	-65839.044				
0.203	-68538.271				
0.204	-62634.698				
0.204	-68632.981				
0.204	-44024.237				
0.205	70132.552				
0.205	73352.682				
0.206	73431.607				
0.206	70337.756				
0.206	71032.294				
0.207	66707.216				
0.207	71237.498				
0.208	49848.885				
0.208	-65144.506				
0.208	-70906.014				
0.209	-69343.304				
0.209	-68064.723				
0.21	-66707.216				
0.21	-65255.001				
0.21	-65176.076				
0.211	-56525.921				
0.211	58356.976				
0.212	77267.351				
0.212	70984.939				
0.212	72752.854				
0.213	69011.82				
0.213	69406.444				
0.214	67496.464				
0.214	61908.59				
0.214	-52926.951				
0.215	-74899.608				
0.215	-67007.131				
0.216	-70337.756				
0.216	-64797.237				
0.216	-67701.669				
0.217	-61908.59				
0.217	-65760.119				
0.218	43692.753				
0.218	81134.665				
0.218	68743.476				
0.219	74868.038				
0.219	67322.83				
0.22	71868.896				
0.22	64355.258				
0.22	70621.885				
0.221	-37994.385				
0.221	-78545.932				
0.222	-65002.441				
0.222	-72279.305				
0.222	-63376.591				
0.223	-69690.573				
0.223	-59667.127				
0.224	-71632.122				
0.224	26850.207				
0.224	84070.666				
0.225	67149.195				
0.225	76541.243				
0.226	66123.173				
0.226	73605.241				
0.226	62366.354				
0.227	75925.63				
0.227	-20615.15				
0.228	-81150.45				
0.228	-63723.86				
0.228	-73542.102				
0.229	-62713.623				
0.229	-70858.659				
0.23	-58546.395				
0.23	-74394.489				
0.23	8697.51				
0.231	85096.688				
0.231	66644.077				
0.232	77235.781				
0.232	65886.399				
0.232	74378.704				
0.233	61624.461				
0.233	78056.599				
0.234	-2367.743				
0.234	-81844.988				
0.234	-63566.011				
0.235	-74015.65				
0.235	-62903.042				
0.236	-70984.939				
0.236	-58814.739				
0.236	-74394.489				
0.237	-9613.037				
0.237	83581.333				
0.238	67496.464				
0.238	76967.437				
0.238	66486.227				
0.239	74141.93				
0.239	62224.289				
0.24	77551.48				
0.24	15958.589				
